Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
FK1 1BG,Yes,55.997956,-3.786355,288685,679773,NS886797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",27,7,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,42,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.52435,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+5F,
FK1 1BH,No,55.996802,-3.785965,288706,679644,NS887796,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,2005-08-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,39,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.648757,FK,FK1,"Scotland","Scottish Water",9C7RX6W7+PJ,
FK1 1BJ,No,55.997702,-3.788989,288520,679749,NS885797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,1998-06-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,35,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,8,0,2020-02-19,"Falkirk Grahamston",0.598644,FK,FK1,"Scotland","Scottish Water",9C7RX6X6+3C,
FK1 1BL,Yes,55.997967,-3.788978,288521,679779,NS885797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",1,1,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.57161,FK,FK1,"Scotland","Scottish Water",9C7RX6X6+5C,
FK1 1BN,Yes,55.997375,-3.787402,288618,679710,NS886797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",34,14,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.600671,FK,FK1,"Scotland","Scottish Water",9C7RX6W7+X2,
FK1 1BP,No,55.996313,-3.810251,287190,679629,NS871796,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1986-08-01,1992-07-01,"","",,,"","","Falkirk - Bantaskin - 04","Other urban area",,41,,S01009157,,S02001716,"Falkirk - Bantaskin",,S00107807,S14000028,3159,8,1,2020-02-19,"Camelon",1.17924,FK,FK1,"Scotland","Scottish Water",9C7RX5WQ+GV,
FK1 1BQ,Yes,55.997731,-3.786392,288682,679748,NS886797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",11,8,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,41,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.549408,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+3C,
FK1 1BS,No,55.997914,-3.786754,288660,679769,NS886797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1978-06-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,41,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,8,0,2020-02-19,"Falkirk Grahamston",0.533333,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+57,
FK1 1BT,Yes,55.997667,-3.788907,288525,679745,NS885797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",2012-06-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.600141,FK,FK1,"Scotland","Scottish Water",9C7RX6X6+3C,
FK1 1BU,No,55.9963,-3.786519,288670,679589,NS886795,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,1994-05-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,39,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107728,S14000028,4493,8,0,2020-02-19,"Falkirk High",0.611961,FK,FK1,"Scotland","Scottish Water",9C7RX6W7+G9,
FK1 1BW,No,55.998004,-3.786758,288660,679779,NS886797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1978-01-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,41,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,8,0,2020-02-19,"Falkirk Grahamston",0.523587,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+67,
FK1 1BZ,No,56.001996,-3.784777,288795,680220,NS887802,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",2008-11-01,2009-12-01,"","",,,"","","Falkirk - Grahamston - 03","Other urban area",,28,,S01009140,,S02001713,"Falkirk - Grahamston",,S00107732,S14000028,1652,1,1,2020-02-19,"Falkirk Grahamston",0.0710925,FK,FK1,"Scotland","Scottish Water",9C8R2628+Q3,
FK1 1DD,Yes,55.999668,-3.785423,288748,679962,NS887799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",1,1,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,42,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,1,0,2020-02-19,"Falkirk Grahamston",0.328606,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+VR,
FK1 1DE,No,55.999639,-3.78555,288740,679959,NS887799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,42,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,8,1,2020-02-19,"Falkirk Grahamston",0.332469,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+VQ,
FK1 1DF,No,55.997532,-3.779664,289101,679715,NS891797,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1994-02-01,1998-06-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 01","Other urban area",,35,,S01009149,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107752,S14000028,3339,6,1,2020-02-19,"Falkirk Grahamston",0.656691,FK,FK1,"Scotland","Scottish Water",9C7RX6XC+24,
FK1 1DG,Yes,56.000248,-3.786909,288657,680029,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",2,2,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,38,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107733,S14000028,2926,1,0,2020-02-19,"Falkirk Grahamston",0.287623,FK,FK1,"Scotland","Scottish Water",9C8R2627+36,
FK1 1DH,No,56.000317,-3.787747,288605,680038,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,2005-08-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,36,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107733,S14000028,2926,1,1,2020-02-19,"Falkirk Grahamston",0.305791,FK,FK1,"Scotland","Scottish Water",9C8R2626+4W,
FK1 1DJ,Yes,55.999706,-3.787782,288601,679970,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",3,3,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.365469,FK,FK1,"Scotland","Scottish Water",9C7RX6X6+VV,
FK1 1DL,Yes,55.998233,-3.788933,288525,679808,NS885798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1994-09-01,,"","",7,4,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107731,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.543785,FK,FK1,"Scotland","Scottish Water",9C7RX6X6+7C,
FK1 1DN,No,55.999072,-3.787449,288620,679899,NS886798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1995-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,0,2020-02-19,"Falkirk Grahamston",0.421325,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+J2,
FK1 1DQ,Yes,56.000433,-3.786879,288659,680050,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",0,0,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,37,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107733,S14000028,2926,1,0,2020-02-19,"Falkirk Grahamston",0.268133,FK,FK1,"Scotland","Scottish Water",9C8R2627+56,
FK1 1DU,Yes,55.998663,-3.781906,288964,679845,NS889798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",2,1,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,43,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,1,0,2020-02-19,"Falkirk Grahamston",0.480837,FK,FK1,"Scotland","Scottish Water",9C7RX6X9+F6,
FK1 1DW,No,56.000159,-3.786857,288660,680019,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1974-01-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,38,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107733,S14000028,2926,8,1,2020-02-19,"Falkirk Grahamston",0.295459,FK,FK1,"Scotland","Scottish Water",9C8R2627+37,
FK1 1DX,No,56.001996,-3.784777,288795,680220,NS887802,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",2001-06-01,2005-09-01,"","",,,"","","Falkirk - Grahamston - 03","Other urban area",,28,,S01009140,,S02001713,"Falkirk - Grahamston",,S00107732,S14000028,1652,1,1,2020-02-19,"Falkirk Grahamston",0.0710925,FK,FK1,"Scotland","Scottish Water",9C8R2628+Q3,
FK1 1DY,No,55.998702,-3.781979,288960,679849,NS889798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1994-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,43,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,8,1,2020-02-19,"Falkirk Grahamston",0.475042,FK,FK1,"Scotland","Scottish Water",9C7RX6X9+F6,
FK1 1DZ,Yes,55.998883,-3.783174,288886,679871,NS888798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,43,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,1,1,2020-02-19,"Falkirk Grahamston",0.431011,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+HP,
FK1 1EA,Yes,55.998795,-3.783635,288857,679862,NS888798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 04","Other urban area",,43,,S01009152,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107735,S14000028,1954,1,1,2020-02-19,"Falkirk Grahamston",0.433746,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+GG,
FK1 1EB,No,55.998656,-3.785184,288760,679849,NS887798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1994-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,43,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,1,2020-02-19,"Falkirk Grahamston",0.44031,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+FW,
FK1 1ED,Yes,55.999063,-3.784385,288811,679893,NS888798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",4,1,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,43,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.397137,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+J6,
FK1 1EE,No,55.998804,-3.78362,288858,679863,NS888798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 04","Other urban area",,43,,S01009152,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107735,S14000028,1954,8,1,2020-02-19,"Falkirk Grahamston",0.432957,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+GH,
FK1 1EF,No,55.999706,-3.787157,288640,679969,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,1,2020-02-19,"Falkirk Grahamston",0.349108,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V4,
FK1 1EG,No,55.998804,-3.78362,288858,679863,NS888798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 04","Other urban area",,43,,S01009152,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107735,S14000028,1954,8,1,2020-02-19,"Falkirk Grahamston",0.432957,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+GH,
FK1 1EH,No,55.999706,-3.787157,288640,679969,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,1995-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,1,2020-02-19,"Falkirk Grahamston",0.349108,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V4,
FK1 1EJ,No,55.999335,-3.786082,288706,679926,NS887799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,2018-09-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,42,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.370404,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+PH,
FK1 1EL,No,55.999706,-3.787157,288640,679969,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,1,2020-02-19,"Falkirk Grahamston",0.349108,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V4,
FK1 1EN,Yes,55.999742,-3.786799,288662,679973,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,39,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.337587,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V7,
FK1 1EP,No,55.999706,-3.787157,288640,679969,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1973-08-01,1992-07-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,38,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,8,1,2020-02-19,"Falkirk Grahamston",0.349108,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V4,
FK1 1EQ,No,55.999007,-3.785794,288723,679889,NS887798,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,2009-06-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,43,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.403901,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+JM,
FK1 1ER,Yes,56.000001,-3.78786,288597,680003,NS885800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.339265,FK,FK1,"Scotland","Scottish Water",9C8R2626+2V,
FK1 1ES,Yes,55.999747,-3.786806,288662,679973,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",0,0,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,39,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.337202,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+V7,
FK1 1ET,No,55.999196,-3.783269,288881,679906,NS888799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,1998-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 05","Other urban area",,42,,S01009153,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107734,S14000028,2926,1,1,2020-02-19,"Falkirk Grahamston",0.395946,FK,FK1,"Scotland","Scottish Water",9C7RX6X8+MM,
FK1 1EU,Yes,55.999902,-3.786293,288694,679990,NS886799,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1987-05-01,,"","",0,0,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,39,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.311547,FK,FK1,"Scotland","Scottish Water",9C7RX6X7+XF,
FK1 1EW,No,56.001996,-3.784777,288795,680220,NS887802,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,2005-09-01,"","",,,"","","Falkirk - Grahamston - 03","Other urban area",,28,,S01009140,,S02001713,"Falkirk - Grahamston",,S00107732,S14000028,1652,1,1,2020-02-19,"Falkirk Grahamston",0.0710925,FK,FK1,"Scotland","Scottish Water",9C8R2628+Q3,
FK1 1EX,No,56.000244,-3.787246,288636,680029,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1979-07-01,2008-12-01,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,37,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.297061,FK,FK1,"Scotland","Scottish Water",9C8R2627+34,
FK1 1EY,Yes,56.000232,-3.787406,288626,680028,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1980-01-01,,"","",0,0,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,37,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,0,2020-02-19,"Falkirk Grahamston",0.302929,FK,FK1,"Scotland","Scottish Water",9C8R2627+32,
FK1 1EZ,Yes,56.000246,-3.787727,288606,680030,NS886800,"","Falkirk","Falkirk South",S12000014,S13002942,Scotland,S99999999,"Falkirk",1981-07-01,,"","",,,"","","Falkirk - Town Centre and Callendar Park - 03","Other urban area",,36,,S01009151,,S02001715,"Falkirk - Town Centre and Callendar Park",,S00107727,S14000028,4493,1,1,2020-02-19,"Falkirk Grahamston",0.311751,FK,FK1,"Scotland","Scottish Water",9C8R2626+3W,
